Start,End,Open,High,Low,Close,Volume,Market Cap
2025-08-16,2025-08-17,0.9994624584629064,1.0005232986008803,0.9987832765939284,1.0001897477541524,127947206.58188154,5347957430.912892
2025-08-15,2025-08-16,0.9995444458439285,1.000630045750397,0.9966652673450382,0.9991278919084625,157229900.2404181,5346001910.268292
2025-08-14,2025-08-15,1.0002215251286333,1.0003299035640927,0.9991166549099539,0.9995219037187955,200360463.1707317,5346564435.250871
2025-08-13,2025-08-14,0.999970516762027,1.0051908472976143,0.9992005611764205,1.000188054617586,317175437.2020906,5349714587.843205
2025-08-12,2025-08-13,0.9998805603501537,1.0010998943310339,0.9989073965811446,0.9993223062650873,219213883.94425088,5348226210.080139
2025-08-11,2025-08-12,1.0003032473166078,1.0003434894425063,0.9995369011839128,0.9998795213269578,110775521.43902439,5348129106.428572
2025-08-10,2025-08-11,1.0001284039660456,1.0013781588336834,0.9996706959017284,1.0003600595619233,100277763.00696865,5348539286.585366
2025-08-09,2025-08-10,0.9998699124844889,1.000471420484442,0.9996516364322375,1.0002845160251363,111082118.18466899,5347696833.763066
2025-08-08,2025-08-09,0.9998371603092777,1.0014873518351115,0.9992297966677748,0.9998957810632937,101796854.06271777,5347361613.550523
2025-08-07,2025-08-08,1.0000756463945946,1.000874607153281,0.9993175875129003,1.0000401064596554,122689884.80487806,5348300039.825784
2025-08-06,2025-08-07,0.9998990130918485,1.0008270134933055,0.9990509184519665,1.000054935770037,112678125.38327526,5347386670.121951
2025-08-05,2025-08-06,0.9990905454415613,1.002143423898882,0.9975872853689105,0.9999003061434482,140859665.65505227,5347461922.027875
2025-08-04,2025-08-05,0.9981552108464281,1.002949675030526,0.997807684113635,0.9992778038923855,128497186.51567945,5344333851.195122
2025-08-03,2025-08-04,0.9987274798676515,1.0011019388202593,0.9967753744734573,0.9982158582134499,132256325.69686411,5343486992.04878
2025-08-02,2025-08-03,0.9989059822040443,1.0005840896275788,0.9975310174892525,0.9981604683032133,180747121.2877193,5343870229.277193
2025-08-01,2025-08-02,0.9988196061569307,1.0008668244303818,0.9970739742739667,0.9994099453359229,169058928.3031359,5343545107.536586
2025-07-31,2025-08-01,0.999816153416664,1.0004780403511937,0.9984369730669479,0.9990329835716021,130965355.73867595,5345822134.745645
2025-07-30,2025-07-31,0.9996946370599424,1.0004500195898507,0.9983248618311458,0.9997627937738207,105853854.14982578,5346493039.923345
2025-07-29,2025-07-30,0.9999601242823359,1.0001326044337036,0.9991611533345055,0.9997340522815462,99273272.50522648,5346492231.341463
2025-07-28,2025-07-29,0.9999051626065413,1.0004539861882658,0.9978931774738844,0.9996927558300305,108364597.39721255,5346212668.163763
2025-07-27,2025-07-28,0.9999204298869995,1.0004609119140317,0.9995872758196638,0.999904565159799,80294287.09407665,5347473763.878049
2025-07-26,2025-07-27,0.9997128709944432,1.0007633753037564,0.9995892281876726,1.0000254923049696,109549996.77003485,5347581273.031359
2025-07-25,2025-07-26,0.9998294240327918,1.0002437177009988,0.9992771816075035,0.9996791051044871,148052947.6794425,5346318064.20209
2025-07-24,2025-07-25,0.9997237821653809,1.0012053862659942,0.9987777903217114,1.000484553177916,141719141.27874565,5346446064.334495
2025-07-23,2025-07-24,0.9997582758229675,1.0004238463442188,0.9989953138207122,0.9997932001658267,140653357.1881533,5346383865.041812
2025-07-22,2025-07-23,0.9997609029682386,1.001158231742825,0.9993931213865468,0.9998469119968272,115192242.17421603,5347810869.97561
2025-07-21,2025-07-22,0.9999288721838199,1.0006237045106456,0.999488950300063,0.9997406295214458,111406889.3379791,5347511976.125436
2025-07-20,2025-07-21,0.9997356725953995,1.0010596176213509,0.9993136719201648,0.999988821171604,85730335.09756097,5347498913.080139
2025-07-19,2025-07-20,0.9988195271788086,1.0006320651469487,0.998567147492682,0.9997001943231434,130438294.98606272,5344588604.724739
2025-07-18,2025-07-19,0.9999379086700161,1.001803154346125,0.997607759550966,0.9988532680320468,160151453.67247388,5347290664.735191
2025-07-17,2025-07-18,0.9997885216326746,1.0003744029519548,0.999157883485561,0.9998417208198808,125891186.26132405,5347139278.853659
2025-07-16,2025-07-17,0.997862105502473,1.002076450800334,0.9970761947296328,0.9998043452979009,134019655.48432055,5341711097.0209055
2025-07-15,2025-07-16,0.9966240123152091,0.9979627581128538,0.9948337535090254,0.9977815601646902,144930659.7944251,5328591084.369338
2025-07-14,2025-07-15,0.9931484236539682,0.9968160947487017,0.9930930000698848,0.9966961823148338,123041723.25087108,5324247959.940766
2025-07-13,2025-07-14,0.9925430136082568,0.9943412864058976,0.9915229003731301,0.9932134719675177,98258691.8641115,5310698961.508711
2025-07-12,2025-07-13,0.9958698035255765,0.9958698035255765,0.9923003410048019,0.9925719688636245,113828029.29268293,5317682511.533101
2025-07-11,2025-07-12,1.0005836272695077,1.0061699529057009,0.9901886609317325,0.9953739612399677,137806501.17770034,5336402238.888502
2025-07-10,2025-07-11,0.9999705779030104,1.006391593315349,0.9996926917152494,1.0036960485057003,122129698.5087108,5351407392.829268
2025-07-09,2025-07-10,0.99992108994326,1.002756840304337,0.9996998925642057,0.9998705340382921,93532817.58188154,5351875049.463414
2025-07-08,2025-07-09,0.9999926733934577,1.0012630974444754,0.9995720265126881,1.0003671986261042,85290770.49477352,5347985979.236934
2025-07-07,2025-07-08,0.9995473208866636,1.0016421992585502,0.9993250802427563,1.0000362065808541,65757110.25263158,5347558972.964912
2025-07-06,2025-07-07,1.001794030583117,1.002216536627063,0.9993906778008492,0.9995725244708236,36293335.43554007,5349566036.351916
2025-07-05,2025-07-06,0.999293373943531,1.001785301592792,0.9992515501852418,1.001785301592792,45446460.174216025,5346723149.121951
2025-07-04,2025-07-05,1.001087437189801,1.0011364248364785,0.9987638362718649,0.9997365439398211,64982420.264808364,5346015874.268292
2025-07-03,2025-07-04,1.0004501626428752,1.001293682456858,0.9993936519786766,1.0011027519110682,82558945.5261324,5348194058.473867
2025-07-02,2025-07-03,0.999275720348788,1.001998828739982,0.9984073236851785,1.0003747711894206,91290033.09059234,5348289169.324041
2025-07-01,2025-07-02,0.9989581525003328,1.0012687894562076,0.9977740596736344,0.9991030009191294,89032147.8989547,5345475853.522648
2025-06-30,2025-07-01,1.0012994073481587,1.003029921951321,0.9983272461138571,0.9984978561223987,69929792.00696865,5349230262.857142
2025-06-29,2025-06-30,0.9994555454652684,1.0027196180115738,0.9993076929403907,1.0011933437926321,63699206.64111498,5349391561.428572
2025-06-28,2025-06-29,0.9996183802897408,1.0022305253851511,0.9993716525562113,0.99945525046361,75087689.14634146,5347891009.710801
2025-06-27,2025-06-28,0.9995585937737531,1.000931068895519,0.9989160733145863,0.9997452700628748,82422967.24738675,5346618766.944251
2025-06-26,2025-06-27,0.9995485631257061,1.0010220614149936,0.9991919980670652,0.9997690369121474,75170681.99651568,5347606723.055749
2025-06-25,2025-06-26,0.9995354212367483,1.0013260387386267,0.9989226101129034,0.9995537903442957,87305692.5087108,5347031793.958188
2025-06-24,2025-06-25,1.002305479433342,1.002305479433342,0.9990674879749839,0.999759915011889,108375273.93031359,5348758182.439024
2025-06-23,2025-06-24,1.0000545682365125,1.0029827230498396,0.9984357512831685,1.0020212877644252,95133915.07317074,5348567921.4041815
2025-06-22,2025-06-23,0.9981902016749261,1.001093293056614,0.9966395871210538,0.9989957868221956,75178256.92682926,5342998663.675959
2025-06-21,2025-06-22,1.0008253260335267,1.0008253260335267,0.9934255020927661,0.9968201134296356,68289899.04181185,5341345829.491289
2025-06-20,2025-06-21,0.9991484261749394,1.0007931666603511,0.998522629238211,0.9998270594296509,58130085.766550526,5344583379.616725
2025-06-19,2025-06-20,0.9965085183880543,1.0005403660983587,0.9907191054924447,0.9992875500911996,62166229.56794425,5343339946.303136
2025-06-18,2025-06-19,0.9998300744346618,1.0000414125505594,0.9871843021850562,0.9931942835520774,90467714.16027875,5323775854.28223
2025-06-17,2025-06-18,0.9972814415621621,1.0013962155845528,0.9905468080335967,0.9985030249063686,97242159.55400696,5328118496.84669
2025-06-16,2025-06-17,0.9957494251862922,1.0008475740359106,0.9929762851509818,0.9951742546728622,87312278.20557491,5335314381.121951
2025-06-15,2025-06-16,0.9937046874137474,1.0005877673047872,0.9878592580732377,0.9898508654898596,74638180.29616725,5321239198.881533
2025-06-14,2025-06-15,0.9996812731021639,1.0006675898465631,0.9895699589952371,0.9943065114988291,87283311.42857143,5327424158.554007
2025-06-13,2025-06-14,0.9970032806508417,1.0008011883065162,0.9934483070278722,0.9963862325843629,121682762.87456445,5332384523.665505
2025-06-12,2025-06-13,0.9987911729477055,1.0011287280906598,0.9951066099221147,0.9975402224345121,102766038.92334495,5339207986.184669
2025-06-11,2025-06-12,1.0021244467285515,1.0058417398734787,0.9982429340646304,0.9994596133652983,92075380.87804878,5358025305.550523
2025-06-10,2025-06-11,1.003961924473171,1.0065267256216544,0.9970115812065,1.0019615890991092,84488103.54006968,5358423566.756098
2025-06-09,2025-06-10,1.0002151455941573,1.004018285101119,0.9988160027289045,1.004018285101119,71789059.89198606,5349370697.243902
2025-06-08,2025-06-09,0.9993881121811103,1.0030067370385072,0.998011292926224,0.9990699636648266,62766548.07665505,5344898583.829268
2025-06-07,2025-06-08,0.9991792299316452,1.0008572110236469,0.9976629130452572,0.9997546748812705,79316227.84320557,5344736483.554007
2025-06-06,2025-06-07,0.9987923786163962,1.0011553260054427,0.9977130713843713,0.9987469346798573,104809613.20557491,5344665799.236934
2025-06-05,2025-06-06,0.9996102126607592,1.0004455168296753,0.9976111654228963,0.9996826931870407,102852241.69337979,5344748821.95122
2025-06-04,2025-06-05,0.9994881616874322,1.0021022085410003,0.9987106081900347,0.9997314523230987,75107100.20905924,5350181069.45993
2025-06-03,2025-06-04,1.0013101525120731,1.0059091010035666,0.9995570072632204,0.9996244880357665,77593091.13937283,5360384276.815331
2025-06-02,2025-06-03,1.001679146369781,1.0037804682060751,0.9985398018065943,1.0012390588856799,62998613.98954704,5353309833.8223
2025-06-01,2025-06-02,1.0012459804792486,1.0026442760987195,0.9978614063764454,1.0002955165503917,60085587.30662021,5351733550.463414
2025-05-31,2025-06-01,1.0005328292847642,1.0023470225403013,0.999543614820829,1.0010295463443437,86711278.50174215,5354217074.5958185
2025-05-30,2025-05-31,1.0009069000009556,1.0026992946515807,0.9971613267602032,1.0003828135065216,89169906.27874565,5353317524.912892
2025-05-29,2025-05-30,1.0032405391653727,1.0051204800987659,0.9982378834837397,1.0017240229609767,78250128.43902439,5356513562.358885
2025-05-28,2025-05-29,0.9999821638550297,1.0077129117558081,0.9986004079371839,1.0026962803632733,110391566.28222996,5356908400.425087
2025-05-27,2025-05-28,1.0007864054277362,1.0035196759760505,0.9974552639639179,1.001567932092073,110634381.73867595,5351303695.324041
2025-05-26,2025-05-27,0.9999282579617169,1.0039764813445022,0.9995022527899319,1.0008657830587326,67214438.31010453,5356859865.209059
2025-05-25,2025-05-26,0.9995070638052231,1.0019380109875098,0.9985240098481202,0.9999932918483521,64911045.20905923,5348414469.400697
2025-05-24,2025-05-25,1.0003986875250772,1.0021846765135858,0.9992098407074317,0.9992098407074317,92779263.71428572,5350470062.721254
2025-05-23,2025-05-24,1.0024904512201225,1.0043734981591184,0.9980153427416885,1.0008806720678545,112521168.39721255,5349953951.306621
2025-05-22,2025-05-23,1.0005041389875622,1.0030012645825686,0.9991987822408165,1.0025510537096949,127366842.15679443,5352051460.125436
2025-05-21,2025-05-22,1.0023749223499947,1.0054979992949986,0.997532090766377,1.0000852212979894,135754590.6794425,5348987797.484321
2025-05-20,2025-05-21,0.9994845815753586,1.0053801374084448,0.9975766113229082,1.0018698271756497,104855296.38675958,5353655356.84669
2025-05-19,2025-05-20,1.0009268479574582,1.0048348072274396,0.9328527471718806,1.004302140843637,78196216.41811846,5343452512.648084
2025-05-18,2025-05-19,0.9971712288799952,1.0021917711782447,0.995907416813651,1.0017958090283785,63880228.533101045,5344133868.181185
2025-05-17,2025-05-18,0.9995510580322445,0.9998137685857977,0.9959628516969427,0.9985912235543967,72786158.54703833,5337950920.341463
2025-05-16,2025-05-17,1.0010208265836806,1.0024416698108904,0.9995229255059074,0.9995328585818088,83412385.69337979,5351494597.299651
2025-05-15,2025-05-16,1.0337949909773894,1.0365294762852242,0.9986232775309273,1.001023849280897,85536261.89198606,5379643464.665505
2025-05-14,2025-05-15,1.0311469854614352,1.036205635519271,1.003403712687104,1.0338720976443947,135315328.5574913,5496604017.205575
2025-05-13,2025-05-14,1.0270988509541137,1.0371441355112778,0.9985074448212892,1.0318516414045502,138527302.728223,5483780203.174216
2025-05-12,2025-05-13,1.0269192059998435,1.0368125111095101,0.9954973221050358,1.0259908944206662,149788627.2369338,5414536095.839722
2025-05-11,2025-05-12,1.0023595291260636,1.0396935586364429,0.9985846760393943,1.000055118583859,124718364.06620209,5432878817.069686
2025-05-10,2025-05-11,1.0010834654275609,1.0372891601603627,0.99819306115634,1.03262496829109,134615833.68641114,5480959732.982578
2025-05-09,2025-05-10,1.01650827647488,1.0773823188518923,0.9993046164443143,1.0008417972702786,156400159.51916376,5488330785.090592
2025-05-08,2025-05-09,1.0061956196843957,1.0691246197653284,0.9993223194926817,1.0158841676995307,131878689.85017422,5451115497.790941
2025-05-07,2025-05-08,0.9996093603767839,1.020574115564451,0.9989315117066493,0.9994126210124559,89336444.30721536,4199144693.704012
2025-05-06,2025-05-07,0.9997852204694171,1.000016578221288,0.9994048806455964,0.9996887487421946,81906015.70812082,3273378895.062932
2025-05-05,2025-05-06,0.9996810535840618,1.000009336187591,0.9995387566192165,0.9998706904897529,76120948.85262764,3292054929.1993413
2025-05-04,2025-05-05,0.9999026346691979,1.0000229046047546,0.9995366825609415,0.9998235223689732,60216102.42365978,3273994309.6082983
2025-05-03,2025-05-04,1.0002950381703117,1.00038836392719,0.9995650244184803,0.9998444139691461,72299381.57033491,3249481090.203648
2025-05-02,2025-05-03,0.9998081011540771,1.0003805083905344,0.9997939783436554,0.9998810521229874,121625560.71494506,3250306778.9157743
2025-05-01,2025-05-02,1.000100437889312,1.00034616019364,0.9997550750707258,1.0000544072756268,88386504.59348753,3247284415.161079
2025-04-30,2025-05-01,0.9998926226141793,1.0004269601585298,0.9996146574027092,1.0001834204941278,48130144.53149151,3253884631.4781656
2025-04-29,2025-04-30,1.000347199822024,1.0004490764311706,0.9998314540837376,0.9998314540837376,73097656.18357906,3246737064.475515
2025-04-28,2025-04-29,0.9999440324571501,1.0005083463773163,0.9998714118258794,1.000258025783135,67107592.81083962,3275108059.0629196
2025-04-27,2025-04-28,0.9999323078724058,1.0002138148251636,0.9997714506679538,1.0000399937906184,53934881.49687664,3281145266.39999
2025-04-26,2025-04-27,1.0000299704393731,1.0001412066971693,0.9995156524461666,0.9999705129963342,75778974.4082801,3272950552.373115
2025-04-25,2025-04-26,1.0002018372447103,1.0003893268113224,0.9995964194617558,1.0003629705463983,89698957.01345748,3267199013.559213
2025-04-24,2025-04-25,1.0002054176945425,1.0005921174324242,0.999697075718622,1.0000518515805426,109537048.3158351,3268347854.4246845
2025-04-23,2025-04-24,1.0003948761327937,1.0007099212887771,0.9997436506937827,1.0005669781235078,145759969.4586028,3266610891.399812
2025-04-22,2025-04-23,0.9999042451798417,1.000424186653376,0.9997420158795021,0.9999546199640663,117679477.54772511,3212693947.7856197
2025-04-21,2025-04-22,1.0000651521015016,1.0001894817007624,0.9997777853285917,1.0000591301040427,95114250.94871978,3168526792.1635127
2025-04-20,2025-04-21,1.000217558193119,1.0005252922996533,0.9999486153264853,1.0000414230669041,71818771.22492382,3159461538.8308234
2025-04-19,2025-04-20,1.0002885531220165,1.0008440882862588,0.9996152101188125,1.0004124864774033,65910455.345163636,3165432546.2715673
2025-04-18,2025-04-19,1.0000890910273332,1.0003224075391453,0.9998395413139294,1.0000048375986443,107686740.09743616,3165847671.4538355
2025-04-17,2025-04-18,1.000298297735617,1.000579705091529,0.9999246696911072,1.000018801101307,85954516.73305851,3180280823.524254
2025-04-16,2025-04-17,1.0004256649941963,1.0004256649941963,0.9996081680755676,1.000090016471231,87682028.69832563,3164541132.9608536
2025-04-15,2025-04-16,1.0003533948015364,1.0006297450558348,0.9996439379314125,0.9998272275471728,100399506.09649818,3156270331.524405
2025-04-14,2025-04-15,0.9999953614547531,1.0007869712907556,0.9999817566500743,1.000672737281228,89817853.35082263,3142972948.0793414
2025-04-13,2025-04-14,1.0000295023335242,1.0004176212363576,0.9997564918950143,0.9997564918950143,92570298.94105186,3148666079.123886
2025-04-12,2025-04-13,0.9997472206208043,1.0005456590901227,0.9995362405682847,1.0000857445125058,99678902.74696673,3123726970.428568
2025-04-11,2025-04-12,0.9998390621763902,1.0003635432462596,0.9995016449828047,0.9998803473945971,155084595.37474805,3122436701.031617
2025-04-10,2025-04-11,1.0000659814245674,1.0000659814245674,0.9995895891800279,0.9999644901246394,173595652.99816453,3151138047.2488446
2025-04-09,2025-04-10,0.9995862780167534,1.0002219987516014,0.9995228817685712,1.0002219987516014,169967822.04879633,3169546785.228372
2025-04-08,2025-04-09,0.999936813815188,1.0001513778967506,0.9996510592930207,0.999833910531709,225501455.69415513,3167769798.975106
2025-04-07,2025-04-08,1.0001107648999716,1.0001107648999716,0.9996953234844117,0.9997656948113561,320786122.60238326,3172381964.375982
2025-04-06,2025-04-07,0.999936132741239,1.0000291932810035,0.9996966902547273,0.9999146449558424,64710427.4428833,3162255119.6406746
2025-04-05,2025-04-06,0.9997887161690096,1.0001054767642816,0.9997395205607967,0.9998548451981394,83738603.74178275,3136816888.9883566
2025-04-04,2025-04-05,0.9996411728113642,1.000057534500435,0.9996411728113642,1.000057534500435,131018511.24877803,3151360924.508955
2025-04-03,2025-04-04,0.9995656945657881,0.9999746521379247,0.9995656945657881,0.9998092131213845,183676798.52071646,3163428742.5671916
2025-04-02,2025-04-03,0.9996816087497123,1.000050422390609,0.9994451447806625,0.9998461857868336,109246039.26506647,3189280412.860935
2025-04-01,2025-04-02,0.9997938534907715,0.9998782248246976,0.9993569768121462,0.9995595361794425,128833234.74543601,3201543871.315755
2025-03-31,2025-04-01,0.9995349132818377,0.9999182851952484,0.9994190305249753,0.9997127831037149,137100353.28860834,3263137722.8346996
2025-03-30,2025-03-31,0.999857110615658,0.999857110615658,0.9992908778005349,0.9993354521852628,108984317.09902528,3238749490.9984
2025-03-29,2025-03-30,0.9995639404402596,0.9999260752609888,0.9993730093139757,0.9997953946369189,160829839.25377625,3234512375.368425
2025-03-28,2025-03-29,0.999490397512072,0.9999143395242072,0.9993980500727011,0.9997176008833125,178821969.5727941,3307600673.851084
2025-03-27,2025-03-28,0.9997106028689406,0.9999550091408567,0.9994066239766389,0.9996468620491992,148310037.50380638,3320265067.307554
2025-03-26,2025-03-27,0.9998024585180811,1.0000227015503937,0.9985087885182123,0.9995530663175514,127216915.76338734,3273031334.775517
2025-03-25,2025-03-26,0.9998877910015909,1.0000493443987504,0.999533391015866,0.9999809316587721,115032069.01336017,3273146212.223797
